% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
7.093	3	1	710	4	1	28	2196	0	0	0
7.098	3	1	710	9	1	28	2196	0	0	0
7.099	3	1	710	10	1	28	2196	0	0	0
7.1	3	1	711	1	1	28	2196	0	0	0
7.101	3	1	711	2	1	28	2196	0	0	0
7.102	3	1	711	3	1	28	2196	0	0	0
7.103	3	1	711	4	1	28	2196	0	0	0
7.104	3	1	711	5	1	28	2196	0	0	0
7.105	3	1	711	6	1	28	2196	0	0	0
7.11	3	1	712	1	1	28	2196	0	0	0
7.111	3	1	712	2	1	28	2196	0	0	0
7.112	3	1	712	3	1	28	2196	0	0	0
7.113	3	1	712	4	1	28	2196	0	0	0
7.114	3	1	712	5	1	28	2196	0	0	0
7.115	3	1	712	6	1	28	2196	0	0	0
7.116	3	1	712	7	1	28	2196	0	0	0
7.117	3	1	712	8	1	28	2196	0	0	0
7.118	3	1	712	9	1	28	2196	0	0	0
7.122	3	1	713	3	1	28	2196	0	0	0
7.123	3	1	713	4	1	28	2196	0	0	0
7.124	3	1	713	5	1	28	2196	0	0	0
7.125	3	1	713	6	1	28	2196	0	0	0
7.126	3	1	713	7	1	28	2196	0	0	0
7.127	3	1	713	8	1	28	2196	0	0	0
7.129	3	1	713	10	1	28	2196	0	0	0
7.13	3	1	714	1	1	28	2196	0	0	0
7.134	3	1	714	5	1	28	2196	0	0	0
7.135	3	1	714	6	1	28	2196	0	0	0
7.136	3	1	714	7	1	28	2196	0	0	0
7.137	3	1	714	8	1	28	2196	0	0	0
7.138	3	1	714	9	1	28	2196	0	0	0
7.139	3	1	714	10	1	28	2196	0	0	0
7.141	3	1	715	2	1	28	2196	0	0	0
7.142	3	1	715	3	1	28	2196	0	0	0
7.143	3	1	715	4	1	28	2196	0	0	0
7.144	3	1	715	5	1	28	2196	0	0	0
7.145	3	1	715	6	1	28	2196	0	0	0
7.146	3	1	715	7	1	28	2196	0	0	0
7.147	3	1	715	8	1	28	2196	0	0	0
7.148	3	1	715	9	1	28	2196	0	0	0
7.149	3	1	715	10	1	28	2196	0	0	0
7.169	3	1	717	10	1	28	2196	0	0	0
7.17	3	1	718	1	1	28	2196	0	0	0
7.171	3	1	718	2	1	28	2196	0	0	0
7.172	3	1	718	3	1	28	2196	0	0	0
7.173	3	1	718	4	1	28	2196	0	0	0
7.174	3	1	718	5	1	28	2196	0	0	0
7.184	3	1	719	5	1	28	2196	0	0	0
7.204	3	1	721	5	1	28	2196	0	0	0
7.205	3	1	721	6	1	28	2196	0	0	0
7.206	3	1	721	7	1	28	2196	0	0	0
7.207	3	1	721	8	1	28	2196	0	0	0
7.208	3	1	721	9	1	28	2196	0	0	0
7.209	3	1	721	10	1	28	2196	0	0	0
7.224	3	1	723	5	1	28	2196	0	0	0
7.225	3	1	723	6	1	28	2196	0	0	0
7.226	3	1	723	7	1	28	2196	0	0	0
7.227	3	1	723	8	1	28	2196	0	0	0
7.228	3	1	723	9	1	28	2196	0	0	0
7.229	3	1	723	10	1	28	2196	0	0	0
7.23	3	1	724	1	1	28	2196	0	0	0
7.231	3	1	724	2	1	28	2196	0	0	0
7.236	3	1	724	7	1	28	2196	0	0	0
7.237	3	1	724	8	1	28	2196	0	0	0
7.238	3	1	724	9	1	28	2196	0	0	0
7.239	3	1	724	10	1	28	2196	0	0	0
7.24	3	1	725	1	1	28	2196	0	0	0
7.241	3	1	725	2	1	28	2196	0	0	0
7.242	3	1	725	3	1	28	2196	0	0	0
7.243	3	1	725	4	1	28	2196	0	0	0
7.248	3	1	725	9	1	28	2196	0	0	0
7.249	3	1	725	10	1	28	2196	0	0	0
7.25	3	1	726	1	1	28	2196	0	0	0
7.251	3	1	726	2	1	28	2196	0	0	0
7.252	3	1	726	3	1	28	2196	0	0	0
7.253	3	1	726	4	1	28	2196	0	0	0
7.254	3	1	726	5	1	28	2196	0	0	0
7.255	3	1	726	6	1	28	2196	0	0	0
7.26	3	1	727	1	1	28	2196	0	0	0
7.261	3	1	727	2	1	28	2196	0	0	0
7.262	3	1	727	3	1	28	2196	0	0	0
7.263	3	1	727	4	1	28	2196	0	0	0
7.264	3	1	727	5	1	28	2196	0	0	0
7.265	3	1	727	6	1	28	2196	0	0	0
7.266	3	1	727	7	1	28	2196	0	0	0
7.267	3	1	727	8	1	28	2196	0	0	0
7.268	3	1	727	9	1	28	2196	0	0	0
7.272	3	1	728	3	1	28	2196	0	0	0
7.273	3	1	728	4	1	28	2196	0	0	0
7.274	3	1	728	5	1	28	2196	0	0	0
7.275	3	1	728	6	1	28	2196	0	0	0
7.277	3	1	728	8	1	28	2196	0	0	0
7.278	3	1	728	9	1	28	2196	0	0	0
7.279	3	1	728	10	1	28	2196	0	0	0
7.28	3	1	729	1	1	28	2196	0	0	0
7.282	3	1	729	3	1	28	2196	0	0	0
7.284	3	1	729	5	1	28	2196	0	0	0
7.285	3	1	729	6	1	28	2196	0	0	0
7.286	3	1	729	7	1	28	2196	0	0	0
7.287	3	1	729	8	1	28	2196	0	0	0
7.289	3	1	729	10	1	28	2196	0	0	0
7.29	3	1	730	1	1	28	2196	0	0	0
7.291	3	1	730	2	1	28	2196	0	0	0
7.294	3	1	730	5	1	28	2196	0	0	0
7.296	3	1	730	7	1	28	2196	0	0	0
7.297	3	1	730	8	1	28	2196	0	0	0
7.298	3	1	730	9	1	28	2196	0	0	0
7.299	3	1	730	10	1	28	2196	0	0	0
7.301	3	1	731	2	1	28	2196	0	0	0
7.302	3	1	731	3	1	28	2196	0	0	0
7.303	3	1	731	4	1	28	2196	0	0	0
7.304	3	1	731	5	1	28	2196	0	0	0
7.305	3	1	731	6	1	28	2196	0	0	0
7.308	3	1	731	9	1	28	2196	0	0	0
7.31	3	1	732	1	1	28	2196	0	0	0
7.311	3	1	732	2	1	28	2196	0	0	0
7.313	3	1	732	4	1	28	2196	0	0	0
7.314	3	1	732	5	1	28	2196	0	0	0
7.315	3	1	732	6	1	28	2196	0	0	0
7.316	3	1	732	7	1	28	2196	0	0	0
7.317	3	1	732	8	1	28	2196	0	0	0
7.32	3	1	733	1	1	28	2196	0	0	0
7.321	3	1	733	2	1	28	2196	0	0	0
7.322	3	1	733	3	1	28	2196	0	0	0
7.323	3	1	733	4	1	28	2196	0	0	0
7.326	3	1	733	7	1	28	2196	0	0	0
7.327	3	1	733	8	1	28	2196	0	0	0
7.328	3	1	733	9	1	28	2196	0	0	0
7.329	3	1	733	10	1	28	2196	0	0	0
7.332	3	1	734	3	1	28	2196	0	0	0
7.333	3	1	734	4	1	28	2196	0	0	0
7.334	3	1	734	5	1	28	2196	0	0	0
7.335	3	1	734	6	1	28	2196	0	0	0
7.338	3	1	734	9	1	28	2196	0	0	0
7.339	3	1	734	10	1	28	2196	0	0	0
7.34	3	1	735	1	1	28	2196	0	0	0
7.341	3	1	735	2	1	28	2196	0	0	0
7.342	3	1	735	3	1	28	2196	0	0	0
7.343	3	1	735	4	1	28	2196	0	0	0
7.344	3	1	735	5	1	28	2196	0	0	0
7.345	3	1	735	6	1	28	2196	0	0	0
7.346	3	1	735	7	1	28	2196	0	0	0
7.347	3	1	735	8	1	28	2196	0	0	0
7.348	3	1	735	9	1	28	2196	0	0	0
7.368	3	1	737	9	1	28	2196	0	0	0
7.369	3	1	737	10	1	28	2196	0	0	0
7.37	3	1	738	1	1	28	2196	0	0	0
7.371	3	1	738	2	1	28	2196	0	0	0
7.372	3	1	738	3	1	28	2196	0	0	0
7.373	3	1	738	4	1	28	2196	0	0	0
7.383	3	1	739	4	1	28	2196	0	0	0
7.403	3	1	741	4	1	28	2196	0	0	0
7.404	3	1	741	5	1	28	2196	0	0	0
7.405	3	1	741	6	1	28	2196	0	0	0
7.406	3	1	741	7	1	28	2196	0	0	0
7.407	3	1	741	8	1	28	2196	0	0	0
7.408	3	1	741	9	1	28	2196	0	0	0
7.409	3	1	741	10	1	28	2196	0	0	0
7.41	3	1	742	1	1	28	2196	0	0	0
7.411	3	1	742	2	1	28	2196	0	0	0
7.412	3	1	742	3	1	28	2196	0	0	0
7.413	3	1	742	4	1	28	2196	0	0	0
7.414	3	1	742	5	1	28	2196	0	0	0
7.415	3	1	742	6	1	28	2196	0	0	0
7.416	3	1	742	7	1	28	2196	0	0	0
7.417	3	1	742	8	1	28	2196	0	0	0
7.422	3	1	743	3	1	28	2196	0	0	0
7.423	3	1	743	4	1	28	2196	0	0	0
7.424	3	1	743	5	1	28	2196	0	0	0
7.425	3	1	743	6	1	28	2196	0	0	0
7.426	3	1	743	7	1	28	2196	0	0	0
7.427	3	1	743	8	1	28	2196	0	0	0
7.428	3	1	743	9	1	28	2196	0	0	0
7.429	3	1	743	10	1	28	2196	0	0	0
7.43	3	1	744	1	1	28	2196	0	0	0
7.435	3	1	744	6	1	28	2196	0	0	0
7.436	3	1	744	7	1	28	2196	0	0	0
7.437	3	1	744	8	1	28	2196	0	0	0
7.438	3	1	744	9	1	28	2196	0	0	0
7.439	3	1	744	10	1	28	2196	0	0	0
7.44	3	1	745	1	1	28	2196	0	0	0
7.441	3	1	745	2	1	28	2196	0	0	0
7.442	3	1	745	3	1	28	2196	0	0	0
7.443	3	1	745	4	1	28	2196	0	0	0
7.444	3	1	745	5	1	28	2196	0	0	0
7.445	3	1	745	6	1	28	2196	0	0	0
7.446	3	1	745	7	1	28	2196	0	0	0
7.447	3	1	745	8	1	28	2196	0	0	0
7.448	3	1	745	9	1	28	2196	0	0	0
7.449	3	1	745	10	1	28	2196	0	0	0
7.45	3	1	746	1	1	28	2196	0	0	0
7.451	3	1	746	2	1	28	2196	0	0	0
7.452	3	1	746	3	1	28	2196	0	0	0
7.457	3	1	746	8	1	28	2196	0	0	0
7.458	3	1	746	9	1	28	2196	0	0	0
7.459	3	1	746	10	1	28	2196	0	0	0
7.46	3	1	747	1	1	28	2196	0	0	0
7.461	3	1	747	2	1	28	2196	0	0	0
7.462	3	1	747	3	1	28	2196	0	0	0
7.463	3	1	747	4	1	28	2196	0	0	0
7.464	3	1	747	5	1	28	2196	0	0	0
7.469	3	1	747	10	1	28	2196	0	0	0
7.47	3	1	748	1	1	28	2196	0	0	0
7.471	3	1	748	2	1	28	2196	0	0	0
7.472	3	1	748	3	1	28	2196	0	0	0
7.473	3	1	748	4	1	28	2196	0	0	0
7.474	3	1	748	5	1	28	2196	0	0	0
7.475	3	1	748	6	1	28	2196	0	0	0
7.476	3	1	748	7	1	28	2196	0	0	0
7.477	3	1	748	8	1	28	2196	0	0	0
7.482	3	1	749	3	1	28	2196	0	0	0
7.483	3	1	749	4	1	28	2196	0	0	0
7.484	3	1	749	5	1	28	2196	0	0	0
7.485	3	1	749	6	1	28	2196	0	0	0
7.486	3	1	749	7	1	28	2196	0	0	0
7.487	3	1	749	8	1	28	2196	0	0	0
7.488	3	1	749	9	1	24	1620	0	0	0
7.489	3	1	749	10	1	24	1620	0	0	0
7.494	3	1	750	5	1	28	2196	0	0	0
7.495	3	1	750	6	1	28	2196	0	0	0
7.496	3	1	750	7	1	28	2196	0	0	0
7.497	3	1	750	8	1	28	2196	0	0	0
7.498	3	1	750	9	1	28	2196	0	0	0
7.499	3	1	750	10	1	28	2196	0	0	0
7.5	3	1	751	1	1	28	2196	0	0	0
7.501	3	1	751	2	1	28	2196	0	0	0
7.506	3	1	751	7	1	28	2196	0	0	0
7.507	3	1	751	8	1	28	2196	0	0	0
7.508	3	1	751	9	1	28	2196	0	0	0
7.509	3	1	751	10	1	28	2196	0	0	0
7.51	3	1	752	1	1	28	2196	0	0	0
7.511	3	1	752	2	1	28	2196	0	0	0
7.512	3	1	752	3	1	28	2196	0	0	0
7.513	3	1	752	4	1	28	2196	0	0	0
7.514	3	1	752	5	1	28	2196	0	0	0
7.515	3	1	752	6	1	28	2196	0	0	0
7.516	3	1	752	7	1	28	2196	0	0	0
7.517	3	1	752	8	1	28	2196	0	0	0
7.518	3	1	752	9	1	28	2196	0	0	0
7.519	3	1	752	10	1	28	2196	0	0	0
7.52	3	1	753	1	1	28	2196	0	0	0
7.521	3	1	753	2	1	28	2196	0	0	0
7.522	3	1	753	3	1	28	2196	0	0	0
7.523	3	1	753	4	1	28	2196	0	0	0
7.524	3	1	753	5	1	28	2196	0	0	0
7.525	3	1	753	6	1	28	2196	0	0	0
7.526	3	1	753	7	1	28	2196	0	0	0
7.531	3	1	754	2	1	28	2196	0	0	0
7.532	3	1	754	3	1	28	2196	0	0	0
7.533	3	1	754	4	1	28	2196	0	0	0
7.534	3	1	754	5	1	28	2196	0	0	0
7.535	3	1	754	6	1	28	2196	0	0	0
7.536	3	1	754	7	1	28	2196	0	0	0
7.537	3	1	754	8	1	28	2196	0	0	0
7.538	3	1	754	9	1	28	2196	0	0	0
7.539	3	1	754	10	1	28	2196	0	0	0
7.544	3	1	755	5	1	28	2196	0	0	0
7.545	3	1	755	6	1	28	2196	0	0	0
7.546	3	1	755	7	1	28	2196	0	0	0
7.547	3	1	755	8	1	28	2196	0	0	0
7.548	3	1	755	9	1	28	2196	0	0	0
7.549	3	1	755	10	1	28	2196	0	0	0
7.55	3	1	756	1	1	28	2196	0	0	0
7.551	3	1	756	2	1	28	2196	0	0	0
7.556	3	1	756	7	1	28	2196	0	0	0
7.557	3	1	756	8	1	28	2196	0	0	0
7.558	3	1	756	9	1	28	2196	0	0	0
7.559	3	1	756	10	1	28	2196	0	0	0
7.56	3	1	757	1	1	28	2196	0	0	0
7.561	3	1	757	2	1	28	2196	0	0	0
7.562	3	1	757	3	1	28	2196	0	0	0
7.563	3	1	757	4	1	28	2196	0	0	0
7.564	3	1	757	5	1	28	2196	0	0	0
7.569	3	1	757	10	1	28	2196	0	0	0
7.57	3	1	758	1	1	28	2196	0	0	0
7.571	3	1	758	2	1	28	2196	0	0	0
7.572	3	1	758	3	1	28	2196	0	0	0
7.573	3	1	758	4	1	28	2196	0	0	0
7.574	3	1	758	5	1	28	2196	0	0	0
7.575	3	1	758	6	1	28	2196	0	0	0
7.576	3	1	758	7	1	28	2196	0	0	0
7.581	3	1	759	2	1	28	2196	0	0	0
7.582	3	1	759	3	1	28	2196	0	0	0
7.583	3	1	759	4	1	28	2196	0	0	0
7.584	3	1	759	5	1	28	2196	0	0	0
7.585	3	1	759	6	1	28	2196	0	0	0
7.586	3	1	759	7	1	28	2196	0	0	0
7.587	3	1	759	8	1	28	2196	0	0	0
7.588	3	1	759	9	1	28	2196	0	0	0
7.589	3	1	759	10	1	28	2196	0	0	0
7.593	3	1	760	4	1	28	2196	0	0	0
7.594	3	1	760	5	1	28	2196	0	0	0
7.596	3	1	760	7	1	28	2196	0	0	0
7.597	3	1	760	8	1	28	2196	0	0	0
7.598	3	1	760	9	1	28	2196	0	0	0
7.599	3	1	760	10	1	28	2196	0	0	0
7.6	3	1	761	1	1	28	2196	0	0	0
7.601	3	1	761	2	1	28	2196	0	0	0
7.605	3	1	761	6	1	28	2196	0	0	0
7.606	3	1	761	7	1	28	2196	0	0	0
7.608	3	1	761	9	1	28	2196	0	0	0
7.609	3	1	761	10	1	28	2196	0	0	0
7.61	3	1	762	1	1	28	2196	0	0	0
7.611	3	1	762	2	1	28	2196	0	0	0
7.612	3	1	762	3	1	28	2196	0	0	0
7.613	3	1	762	4	1	28	2196	0	0	0
7.615	3	1	762	6	1	28	2196	0	0	0
7.616	3	1	762	7	1	28	2196	0	0	0
7.617	3	1	762	8	1	28	2196	0	0	0
7.618	3	1	762	9	1	28	2196	0	0	0
7.619	3	1	762	10	1	28	2196	0	0	0
7.62	3	1	763	1	1	28	2196	0	0	0
7.621	3	1	763	2	1	28	2196	0	0	0
7.622	3	1	763	3	1	28	2196	0	0	0
7.623	3	1	763	4	1	28	2196	0	0	0
7.624	3	1	763	5	1	28	2196	0	0	0
7.625	3	1	763	6	1	28	2196	0	0	0
7.63	3	1	764	1	1	28	2196	0	0	0
7.631	3	1	764	2	1	28	2196	0	0	0
7.632	3	1	764	3	1	28	2196	0	0	0
7.633	3	1	764	4	1	28	2196	0	0	0
7.634	3	1	764	5	1	28	2196	0	0	0
7.635	3	1	764	6	1	28	2196	0	0	0
7.636	3	1	764	7	1	28	2196	0	0	0
7.637	3	1	764	8	1	28	2196	0	0	0
7.638	3	1	764	9	1	28	2196	0	0	0
7.643	3	1	765	4	1	28	2196	0	0	0
7.644	3	1	765	5	1	28	2196	0	0	0
7.645	3	1	765	6	1	28	2196	0	0	0
7.646	3	1	765	7	1	28	2196	0	0	0
7.647	3	1	765	8	1	28	2196	0	0	0
7.648	3	1	765	9	1	28	2196	0	0	0
7.649	3	1	765	10	1	28	2196	0	0	0
7.65	3	1	766	1	1	28	2196	0	0	0
7.655	3	1	766	6	1	28	2196	0	0	0
7.656	3	1	766	7	1	28	2196	0	0	0
7.657	3	1	766	8	1	28	2196	0	0	0
7.658	3	1	766	9	1	28	2196	0	0	0
7.659	3	1	766	10	1	28	2196	0	0	0
7.66	3	1	767	1	1	28	2196	0	0	0
7.661	3	1	767	2	1	28	2196	0	0	0
7.662	3	1	767	3	1	28	2196	0	0	0
7.667	3	1	767	8	1	28	2196	0	0	0
7.668	3	1	767	9	1	28	2196	0	0	0
7.669	3	1	767	10	1	28	2196	0	0	0
7.67	3	1	768	1	1	28	2196	0	0	0
7.671	3	1	768	2	1	28	2196	0	0	0
7.672	3	1	768	3	1	28	2196	0	0	0
7.673	3	1	768	4	1	28	2196	0	0	0
7.674	3	1	768	5	1	28	2196	0	0	0
7.679	3	1	768	10	1	28	2196	0	0	0
7.68	3	1	769	1	1	28	2196	0	0	0
7.681	3	1	769	2	1	28	2196	0	0	0
7.682	3	1	769	3	1	28	2196	0	0	0
7.683	3	1	769	4	1	28	2196	0	0	0
7.684	3	1	769	5	1	28	2196	0	0	0
7.685	3	1	769	6	1	28	2196	0	0	0
7.686	3	1	769	7	1	28	2196	0	0	0
7.691	3	1	770	2	1	28	2196	0	0	0
7.692	3	1	770	3	1	28	2196	0	0	0
7.693	3	1	770	4	1	28	2196	0	0	0
7.694	3	1	770	5	1	28	2196	0	0	0
7.695	3	1	770	6	1	28	2196	0	0	0
7.696	3	1	770	7	1	28	2196	0	0	0
7.697	3	1	770	8	1	28	2196	0	0	0
7.698	3	1	770	9	1	28	2196	0	0	0
7.703	3	1	771	4	1	28	2196	0	0	0
7.704	3	1	771	5	1	28	2196	0	0	0
7.705	3	1	771	6	1	28	2196	0	0	0
7.706	3	1	771	7	1	28	2196	0	0	0
7.707	3	1	771	8	1	28	2196	0	0	0
7.708	3	1	771	9	1	28	2196	0	0	0
7.709	3	1	771	10	1	28	2196	0	0	0
7.71	3	1	772	1	1	28	2196	0	0	0
7.715	3	1	772	6	1	28	2196	0	0	0
7.716	3	1	772	7	1	28	2196	0	0	0
7.717	3	1	772	8	1	28	2196	0	0	0
7.718	3	1	772	9	1	28	2196	0	0	0
7.719	3	1	772	10	1	28	2196	0	0	0
7.72	3	1	773	1	1	28	2196	0	0	0
7.721	3	1	773	2	1	28	2196	0	0	0
7.722	3	1	773	3	1	28	2196	0	0	0
7.727	3	1	773	8	1	28	2196	0	0	0
7.728	3	1	773	9	1	28	2196	0	0	0
7.729	3	1	773	10	1	28	2196	0	0	0
7.73	3	1	774	1	1	28	2196	0	0	0
7.731	3	1	774	2	1	28	2196	0	0	0
7.732	3	1	774	3	1	28	2196	0	0	0
8.644	4	1	865	5	1	28	2196	0	0	0
8.859	4	1	886	10	1	28	2196	0	0	0
8.879	4	1	888	10	1	28	2196	0	0	0
8.894	4	1	890	5	1	28	2196	0	0	0
8.914	4	1	892	5	1	28	2196	0	0	0
8.934	4	1	894	5	1	28	2196	0	0	0
8.954	4	1	896	5	1	28	2196	0	0	0
8.969	4	1	897	10	1	28	2196	0	0	0
9.029	4	1	903	10	1	28	2196	0	0	0
9.049	4	1	905	10	1	28	2196	0	0	0
9.064	4	1	907	5	1	28	2196	0	0	0
9.084	4	1	909	5	1	28	2196	0	0	0
9.085	4	1	909	6	1	28	2196	0	0	0
9.086	4	1	909	7	1	28	2196	0	0	0
9.104	4	1	911	5	1	28	2196	0	0	0
9.105	4	1	911	6	1	28	2196	0	0	0
9.106	4	1	911	7	1	28	2196	0	0	0
9.107	4	1	911	8	1	28	2196	0	0	0
9.108	4	1	911	9	1	28	2196	0	0	0
9.109	4	1	911	10	1	28	2196	0	0	0
9.11	4	1	912	1	1	28	2196	0	0	0
9.111	4	1	912	2	1	28	2196	0	0	0
9.113	4	1	912	4	1	28	2196	0	0	0
9.114	4	1	912	5	1	28	2196	0	0	0
9.116	4	1	912	7	1	28	2196	0	0	0
9.118	4	1	912	9	1	28	2196	0	0	0
9.12	4	1	913	1	1	28	2196	0	0	0
9.121	4	1	913	2	1	28	2196	0	0	0
9.122	4	1	913	3	1	28	2196	0	0	0
9.123	4	1	913	4	1	28	2196	0	0	0
9.125	4	1	913	6	1	28	2196	0	0	0
9.126	4	1	913	7	1	28	2196	0	0	0
9.128	4	1	913	9	1	28	2196	0	0	0
9.13	4	1	914	1	1	28	2196	0	0	0
9.131	4	1	914	2	1	28	2196	0	0	0
9.132	4	1	914	3	1	28	2196	0	0	0
9.133	4	1	914	4	1	28	2196	0	0	0
9.135	4	1	914	6	1	28	2196	0	0	0
9.137	4	1	914	8	1	28	2196	0	0	0
9.138	4	1	914	9	1	28	2196	0	0	0
9.14	4	1	915	1	1	28	2196	0	0	0
9.142	4	1	915	3	1	28	2196	0	0	0
9.143	4	1	915	4	1	28	2196	0	0	0
9.144	4	1	915	5	1	28	2196	0	0	0
9.157	4	1	916	8	1	28	2196	0	0	0
9.177	4	1	918	8	1	28	2196	0	0	0
9.178	4	1	918	9	1	28	2196	0	0	0
9.179	4	1	918	10	1	28	2196	0	0	0
9.197	4	1	920	8	1	28	2196	0	0	0
9.198	4	1	920	9	1	28	2196	0	0	0
9.199	4	1	920	10	1	28	2196	0	0	0
9.2	4	1	921	1	1	28	2196	0	0	0
9.201	4	1	921	2	1	28	2196	0	0	0
9.202	4	1	921	3	1	28	2196	0	0	0
9.203	4	1	921	4	1	28	2196	0	0	0
9.204	4	1	921	5	1	28	2196	0	0	0
9.209	4	1	921	10	1	28	2196	0	0	0
9.21	4	1	922	1	1	28	2196	0	0	0
9.211	4	1	922	2	1	28	2196	0	0	0
9.212	4	1	922	3	1	28	2196	0	0	0
9.213	4	1	922	4	1	28	2196	0	0	0
9.214	4	1	922	5	1	28	2196	0	0	0
9.215	4	1	922	6	1	28	2196	0	0	0
9.216	4	1	922	7	1	28	2196	0	0	0
9.221	4	1	923	2	1	28	2196	0	0	0
9.222	4	1	923	3	1	28	2196	0	0	0
9.223	4	1	923	4	1	28	2196	0	0	0
9.224	4	1	923	5	1	28	2196	0	0	0
9.225	4	1	923	6	1	28	2196	0	0	0
9.226	4	1	923	7	1	28	2196	0	0	0
9.227	4	1	923	8	1	28	2196	0	0	0
9.228	4	1	923	9	1	28	2196	0	0	0
9.229	4	1	923	10	1	28	2196	0	0	0
9.233	4	1	924	4	1	28	2196	0	0	0
9.234	4	1	924	5	1	28	2196	0	0	0
9.235	4	1	924	6	1	28	2196	0	0	0
9.237	4	1	924	8	1	28	2196	0	0	0
9.238	4	1	924	9	1	28	2196	0	0	0
9.239	4	1	924	10	1	28	2196	0	0	0
9.24	4	1	925	1	1	28	2196	0	0	0
9.241	4	1	925	2	1	28	2196	0	0	0
9.245	4	1	925	6	1	28	2196	0	0	0
9.246	4	1	925	7	1	28	2196	0	0	0
9.247	4	1	925	8	1	28	2196	0	0	0
9.249	4	1	925	10	1	28	2196	0	0	0
9.25	4	1	926	1	1	28	2196	0	0	0
9.251	4	1	926	2	1	28	2196	0	0	0
9.252	4	1	926	3	1	28	2196	0	0	0
9.253	4	1	926	4	1	28	2196	0	0	0
9.257	4	1	926	8	1	28	2196	0	0	0
9.258	4	1	926	9	1	28	2196	0	0	0
9.259	4	1	926	10	1	28	2196	0	0	0
9.261	4	1	927	2	1	28	2196	0	0	0
9.262	4	1	927	3	1	28	2196	0	0	0
9.263	4	1	927	4	1	28	2196	0	0	0
9.264	4	1	927	5	1	28	2196	0	0	0
9.265	4	1	927	6	1	28	2196	0	0	0
9.269	4	1	927	10	1	28	2196	0	0	0
9.27	4	1	928	1	1	28	2196	0	0	0
9.271	4	1	928	2	1	28	2196	0	0	0
9.273	4	1	928	4	1	28	2196	0	0	0
9.274	4	1	928	5	1	28	2196	0	0	0
9.275	4	1	928	6	1	28	2196	0	0	0
9.276	4	1	928	7	1	28	2196	0	0	0
9.277	4	1	928	8	1	28	2196	0	0	0
9.281	4	1	929	2	1	28	2196	0	0	0
9.282	4	1	929	3	1	28	2196	0	0	0
9.283	4	1	929	4	1	28	2196	0	0	0
9.285	4	1	929	6	1	28	2196	0	0	0
9.286	4	1	929	7	1	28	2196	0	0	0
9.287	4	1	929	8	1	28	2196	0	0	0
9.288	4	1	929	9	1	28	2196	0	0	0
9.289	4	1	929	10	1	28	2196	0	0	0
9.293	4	1	930	4	1	28	2196	0	0	0
9.294	4	1	930	5	1	28	2196	0	0	0
9.295	4	1	930	6	1	28	2196	0	0	0
9.297	4	1	930	8	1	28	2196	0	0	0
9.298	4	1	930	9	1	28	2196	0	0	0
9.299	4	1	930	10	1	28	2196	0	0	0
9.3	4	1	931	1	1	28	2196	0	0	0
9.301	4	1	931	2	1	28	2196	0	0	0
9.305	4	1	931	6	1	28	2196	0	0	0
9.306	4	1	931	7	1	28	2196	0	0	0
9.307	4	1	931	8	1	28	2196	0	0	0
9.309	4	1	931	10	1	28	2196	0	0	0
9.31	4	1	932	1	1	28	2196	0	0	0
9.311	4	1	932	2	1	28	2196	0	0	0
9.312	4	1	932	3	1	28	2196	0	0	0
9.313	4	1	932	4	1	28	2196	0	0	0
9.317	4	1	932	8	1	28	2196	0	0	0
9.318	4	1	932	9	1	28	2196	0	0	0
9.319	4	1	932	10	1	28	2196	0	0	0
9.321	4	1	933	2	1	28	2196	0	0	0
9.322	4	1	933	3	1	28	2196	0	0	0
9.323	4	1	933	4	1	28	2196	0	0	0
9.324	4	1	933	5	1	28	2196	0	0	0
9.325	4	1	933	6	1	28	2196	0	0	0
9.329	4	1	933	10	1	28	2196	0	0	0
9.33	4	1	934	1	1	28	2196	0	0	0
9.331	4	1	934	2	1	28	2196	0	0	0
9.333	4	1	934	4	1	28	2196	0	0	0
9.334	4	1	934	5	1	28	2196	0	0	0
9.335	4	1	934	6	1	28	2196	0	0	0
9.336	4	1	934	7	1	28	2196	0	0	0
9.337	4	1	934	8	1	28	2196	0	0	0
9.341	4	1	935	2	1	28	2196	0	0	0
9.342	4	1	935	3	1	28	2196	0	0	0
9.343	4	1	935	4	1	28	2196	0	0	0
9.345	4	1	935	6	1	28	2196	0	0	0
9.346	4	1	935	7	1	28	2196	0	0	0
9.347	4	1	935	8	1	28	2196	0	0	0
9.348	4	1	935	9	1	28	2196	0	0	0
9.349	4	1	935	10	1	28	2196	0	0	0
9.353	4	1	936	4	1	28	2196	0	0	0
9.354	4	1	936	5	1	28	2196	0	0	0
9.355	4	1	936	6	1	28	2196	0	0	0
9.357	4	1	936	8	1	28	2196	0	0	0
9.358	4	1	936	9	1	28	2196	0	0	0
9.359	4	1	936	10	1	28	2196	0	0	0
9.36	4	1	937	1	1	28	2196	0	0	0
9.361	4	1	937	2	1	28	2196	0	0	0
9.365	4	1	937	6	1	28	2196	0	0	0
9.366	4	1	937	7	1	28	2196	0	0	0
9.367	4	1	937	8	1	28	2196	0	0	0
9.369	4	1	937	10	1	28	2196	0	0	0
9.37	4	1	938	1	1	28	2196	0	0	0
9.371	4	1	938	2	1	28	2196	0	0	0
9.372	4	1	938	3	1	28	2196	0	0	0
9.373	4	1	938	4	1	28	2196	0	0	0
